store_id,product_id,current_stock,in_transit_stock,reserved_stock,target_stock_level,reorder_point,capital_allocated,weeks_of_cover
STORE_16,PROD_002,4,0,0,5,2,34000.0,3.59
STORE_16,PROD_003,2,0,0,2,2,14400.0,5.47
STORE_16,PROD_004,2,0,0,2,2,15600.0,4.16
STORE_16,PROD_005,0,0,0,0,2,0.0,0.0
STORE_16,PROD_006,5,0,0,4,2,31000.0,4.0
STORE_16,PROD_007,3,0,0,4,2,27000.0,2.33
STORE_16,PROD_008,4,0,0,4,2,38000.0,4.0
STORE_16,PROD_009,5,0,0,4,2,55000.0,3.94
STORE_16,PROD_010,3,0,0,4,2,36000.0,2.74
STORE_16,PROD_011,2,0,0,2,2,21000.0,5.47
STORE_16,PROD_012,2,0,0,2,2,22400.0,5.2
STORE_16,PROD_013,5,0,0,4,2,41000.0,3.82
STORE_16,PROD_014,5,0,0,5,2,51000.0,4.91
STORE_16,PROD_015,2,0,0,2,2,19600.0,4.52
STORE_16,PROD_016,4,0,0,5,2,46000.0,3.35
STORE_16,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_16,PROD_018,2,0,0,3,2,14800.0,4.52
STORE_16,PROD_019,1,0,0,1,2,14000.0,10.0
STORE_16,PROD_020,3,0,0,3,2,46500.0,3.55
STORE_16,PROD_021,2,0,0,3,2,36000.0,2.48
STORE_16,PROD_022,4,0,0,3,2,82000.0,6.93
STORE_16,PROD_023,1,0,0,1,2,22000.0,10.0
STORE_16,PROD_024,1,0,0,1,2,24500.0,4.0
STORE_16,PROD_025,3,0,0,3,2,49500.0,4.0
STORE_16,PROD_026,2,0,0,3,2,38000.0,2.31
STORE_16,PROD_027,2,0,0,3,2,52000.0,3.47
STORE_16,PROD_028,2,0,0,2,2,56000.0,3.35
STORE_16,PROD_029,3,0,0,3,2,90000.0,3.55
STORE_16,PROD_030,0,0,0,0,2,0.0,0.0
STORE_16,PROD_031,2,0,0,3,2,35000.0,3.35
STORE_16,PROD_032,1,0,0,1,2,21000.0,4.0
STORE_16,PROD_033,2,0,0,3,2,46000.0,2.36
STORE_16,PROD_034,0,0,0,0,2,0.0,0.0
STORE_16,PROD_035,1,0,0,1,2,17200.0,4.33
STORE_16,PROD_036,2,0,0,3,2,29000.0,2.42
STORE_16,PROD_037,3,0,0,3,2,58500.0,5.03
STORE_16,PROD_038,3,0,0,3,2,81000.0,3.71
STORE_16,PROD_039,0,0,0,0,2,0.0,0.0
STORE_16,PROD_040,0,0,0,0,2,0.0,0.0
STORE_16,PROD_041,0,0,0,0,2,0.0,0.0
STORE_16,PROD_042,0,0,0,0,2,0.0,0.0
STORE_16,PROD_043,0,0,0,0,2,0.0,0.0
STORE_16,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_16,PROD_045,0,0,0,0,2,0.0,0.0
STORE_16,PROD_046,0,0,0,0,2,0.0,0.0
STORE_16,PROD_047,0,0,0,0,2,0.0,0.0
STORE_16,PROD_048,0,0,0,0,2,0.0,0.0
STORE_16,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_16,PROD_050,0,0,0,0,2,0.0,0.0
STORE_16,PROD_051,0,0,0,0,2,0.0,0.0
STORE_16,PROD_052,0,0,0,0,2,0.0,0.0
STORE_16,PROD_053,0,0,0,0,2,0.0,0.0
STORE_16,PROD_054,0,0,0,0,2,0.0,0.0
STORE_16,PROD_055,0,0,0,0,2,0.0,0.0
STORE_16,PROD_056,0,0,0,0,2,0.0,0.0
STORE_16,PROD_057,0,0,0,0,2,0.0,0.0
STORE_16,PROD_058,0,0,0,0,2,0.0,0.0
STORE_16,PROD_059,0,0,0,0,2,0.0,0.0
STORE_16,PROD_060,0,0,0,0,2,0.0,0.0
STORE_17,PROD_001,3,0,0,3,2,19500.0,3.32
STORE_17,PROD_002,3,0,0,3,2,25500.0,4.46
STORE_17,PROD_003,2,0,0,2,2,14400.0,7.43
STORE_17,PROD_004,1,0,0,2,2,7800.0,3.06
STORE_17,PROD_005,0,0,0,0,2,0.0,0.0
STORE_17,PROD_006,4,0,0,4,2,24800.0,4.16
STORE_17,PROD_007,3,0,0,4,2,27000.0,3.18
STORE_17,PROD_008,2,0,0,3,2,19000.0,2.74
STORE_17,PROD_009,3,0,0,3,2,33000.0,3.18
STORE_17,PROD_010,3,0,0,3,2,36000.0,4.22
STORE_17,PROD_011,2,0,0,2,2,21000.0,6.93
STORE_17,PROD_012,1,0,0,1,2,11200.0,3.47
STORE_17,PROD_013,3,0,0,4,2,24600.0,3.12
STORE_17,PROD_014,3,0,0,3,2,30600.0,4.22
STORE_17,PROD_015,1,0,0,1,2,9800.0,3.47
STORE_17,PROD_016,5,0,0,4,2,57500.0,7.03
STORE_17,PROD_017,0,0,0,0,2,0.0,0.0
STORE_17,PROD_018,2,0,0,2,2,14800.0,5.78
STORE_17,PROD_019,0,0,0,0,2,0.0,0.0
STORE_17,PROD_020,1,0,0,1,2,15500.0,6.5
STORE_17,PROD_021,1,0,0,1,2,18000.0,10.0
STORE_17,PROD_022,1,0,0,1,2,20500.0,4.0
STORE_17,PROD_023,0,0,0,0,2,0.0,0.0
STORE_17,PROD_024,1,0,0,1,2,24500.0,8.67
STORE_17,PROD_025,1,0,0,1,2,16500.0,10.0
STORE_17,PROD_026,1,0,0,1,2,19000.0,10.0
STORE_17,PROD_027,1,0,0,1,2,26000.0,7.43
STORE_17,PROD_028,2,0,0,2,2,56000.0,6.5
STORE_17,PROD_029,1,0,0,1,2,30000.0,8.67
STORE_17,PROD_030,0,0,0,0,2,0.0,0.0
STORE_17,PROD_031,1,0,0,1,2,17500.0,6.5
STORE_17,PROD_032,1,0,0,1,2,21000.0,8.67
STORE_17,PROD_033,1,0,0,1,2,23000.0,7.43
STORE_17,PROD_034,0,0,0,0,2,0.0,0.0
STORE_17,PROD_035,1,0,0,1,2,17200.0,10.0
STORE_17,PROD_036,1,0,0,1,2,14500.0,7.43
STORE_17,PROD_037,1,0,0,1,2,19500.0,5.2
STORE_17,PROD_038,1,0,0,1,2,27000.0,8.67
STORE_17,PROD_039,0,0,0,0,2,0.0,0.0
STORE_17,PROD_040,0,0,0,0,2,0.0,0.0
STORE_17,PROD_041,0,0,0,0,2,0.0,0.0
STORE_17,PROD_042,0,0,0,0,2,0.0,0.0
STORE_17,PROD_043,0,0,0,0,2,0.0,0.0
STORE_17,PROD_044,0,0,0,0,2,0.0,0.0
STORE_17,PROD_045,0,0,0,0,2,0.0,0.0
STORE_17,PROD_046,0,0,0,0,2,0.0,0.0
STORE_17,PROD_047,0,0,0,0,2,0.0,0.0
STORE_17,PROD_048,0,0,0,0,2,0.0,0.0
STORE_17,PROD_049,0,0,0,0,2,0.0,0.0
STORE_17,PROD_050,0,0,0,0,2,0.0,0.0
STORE_17,PROD_051,0,0,0,0,2,0.0,0.0
STORE_17,PROD_052,0,0,0,0,2,0.0,0.0
STORE_17,PROD_053,0,0,0,0,2,0.0,0.0
STORE_17,PROD_054,0,0,0,0,2,0.0,0.0
STORE_17,PROD_055,0,0,0,0,2,0.0,0.0
STORE_17,PROD_056,0,0,0,0,2,0.0,0.0
STORE_17,PROD_057,0,0,0,0,2,0.0,0.0
STORE_17,PROD_058,0,0,0,0,2,0.0,0.0
STORE_17,PROD_059,0,0,0,0,2,0.0,0.0
STORE_17,PROD_060,0,0,0,0,2,0.0,0.0
STORE_18,PROD_001,5,0,0,6,3,32500.0,3.42
STORE_18,PROD_002,3,0,0,4,2,25500.0,2.56
STORE_18,PROD_003,3,0,0,3,2,21600.0,8.67
STORE_18,PROD_004,2,0,0,2,2,15600.0,4.16
STORE_18,PROD_005,0,0,0,0,2,0.0,0.0
STORE_18,PROD_006,3,0,0,4,2,18600.0,1.95
STORE_18,PROD_007,4,0,0,5,2,36000.0,2.6
STORE_18,PROD_008,5,0,0,5,2,47500.0,4.41
STORE_18,PROD_009,5,0,0,5,2,55000.0,3.51
STORE_18,PROD_010,5,0,0,5,2,60000.0,4.26
STORE_18,PROD_011,3,0,0,3,2,31500.0,7.8
STORE_18,PROD_012,2,0,0,2,2,22400.0,4.95
STORE_18,PROD_013,5,0,0,5,2,41000.0,3.42
STORE_18,PROD_014,4,0,0,5,2,40800.0,3.65
STORE_18,PROD_015,2,0,0,2,2,19600.0,4.52
STORE_18,PROD_016,4,0,0,4,2,46000.0,3.47
STORE_18,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_18,PROD_018,2,0,0,3,2,14800.0,4.33
STORE_18,PROD_019,0,0,0,0,2,0.0,0.0
STORE_18,PROD_020,4,0,0,3,2,62000.0,4.84
STORE_18,PROD_021,2,0,0,3,2,36000.0,2.54
STORE_18,PROD_022,3,0,0,3,2,61500.0,5.2
STORE_18,PROD_023,0,0,0,0,2,0.0,0.0
STORE_18,PROD_024,1,0,0,1,2,24500.0,4.33
STORE_18,PROD_025,2,0,0,3,2,33000.0,2.36
STORE_18,PROD_026,3,0,0,3,2,57000.0,3.55
STORE_18,PROD_027,4,0,0,3,2,104000.0,7.17
STORE_18,PROD_028,2,0,0,2,2,56000.0,3.47
STORE_18,PROD_029,3,0,0,3,2,90000.0,3.55
STORE_18,PROD_030,0,0,0,0,2,0.0,0.0
STORE_18,PROD_031,4,0,0,3,2,70000.0,6.93
STORE_18,PROD_032,1,0,0,1,2,21000.0,4.0
STORE_18,PROD_033,3,0,0,3,2,69000.0,3.63
STORE_18,PROD_034,0,0,0,0,2,0.0,0.0
STORE_18,PROD_035,1,0,0,1,2,17200.0,4.73
STORE_18,PROD_036,3,0,0,3,2,43500.0,3.55
STORE_18,PROD_037,2,0,0,2,2,39000.0,3.85
STORE_18,PROD_038,3,0,0,3,2,81000.0,3.55
STORE_18,PROD_039,0,0,0,0,2,0.0,0.0
STORE_18,PROD_040,0,0,0,0,2,0.0,0.0
STORE_18,PROD_041,0,0,0,0,2,0.0,0.0
STORE_18,PROD_042,0,0,0,0,2,0.0,0.0
STORE_18,PROD_043,0,0,0,0,2,0.0,0.0
STORE_18,PROD_044,0,0,0,0,2,0.0,0.0
STORE_18,PROD_045,0,0,0,0,2,0.0,0.0
STORE_18,PROD_046,0,0,0,0,2,0.0,0.0
STORE_18,PROD_047,0,0,0,0,2,0.0,0.0
STORE_18,PROD_048,0,0,0,0,2,0.0,0.0
STORE_18,PROD_049,0,0,0,0,2,0.0,0.0
STORE_18,PROD_050,0,0,0,0,2,0.0,0.0
STORE_18,PROD_051,0,0,0,0,2,0.0,0.0
STORE_18,PROD_052,0,0,0,0,2,0.0,0.0
STORE_18,PROD_053,0,0,0,0,2,0.0,0.0
STORE_18,PROD_054,0,0,0,0,2,0.0,0.0
STORE_18,PROD_055,0,0,0,0,2,0.0,0.0
STORE_18,PROD_056,0,0,0,0,2,0.0,0.0
STORE_18,PROD_057,0,0,0,0,2,0.0,0.0
STORE_18,PROD_058,0,0,0,0,2,0.0,0.0
STORE_18,PROD_059,0,0,0,0,2,0.0,0.0
STORE_18,PROD_060,0,0,0,0,2,0.0,0.0
STORE_19,PROD_001,4,0,0,4,2,26000.0,2.57
STORE_19,PROD_002,5,0,0,6,3,42500.0,4.19
STORE_19,PROD_003,3,0,0,3,2,21600.0,7.8
STORE_19,PROD_004,2,0,0,3,2,15600.0,3.25
STORE_19,PROD_005,0,0,0,0,2,0.0,0.0
STORE_19,PROD_006,6,0,0,6,3,37200.0,3.63
STORE_19,PROD_007,5,0,0,5,2,45000.0,3.1
STORE_19,PROD_008,6,0,0,5,2,57000.0,4.66
STORE_19,PROD_009,5,0,0,5,2,55000.0,2.89
STORE_19,PROD_010,4,0,0,6,3,48000.0,3.15
STORE_19,PROD_011,3,0,0,3,2,31500.0,7.43
STORE_19,PROD_012,2,0,0,2,2,22400.0,4.16
STORE_19,PROD_013,4,0,0,6,3,32800.0,2.36
STORE_19,PROD_014,5,0,0,5,2,51000.0,4.19
STORE_19,PROD_015,2,0,0,2,2,19600.0,3.35
STORE_19,PROD_016,5,0,0,6,3,57500.0,3.94
STORE_19,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_19,PROD_018,3,0,0,4,2,22200.0,6.0
STORE_19,PROD_019,1,0,0,1,2,14000.0,5.78
STORE_19,PROD_020,2,0,0,3,2,31000.0,2.21
STORE_19,PROD_021,3,0,0,3,2,54000.0,3.39
STORE_19,PROD_022,3,0,0,3,2,61500.0,4.88
STORE_19,PROD_023,1,0,0,1,2,22000.0,10.0
STORE_19,PROD_024,2,0,0,2,2,49000.0,7.43
STORE_19,PROD_025,4,0,0,3,2,66000.0,4.43
STORE_19,PROD_026,3,0,0,3,2,57000.0,3.32
STORE_19,PROD_027,3,0,0,3,2,78000.0,4.88
STORE_19,PROD_028,3,0,0,3,2,84000.0,4.73
STORE_19,PROD_029,3,0,0,3,2,90000.0,3.47
STORE_19,PROD_030,0,0,0,0,2,0.0,0.0
STORE_19,PROD_031,4,0,0,3,2,70000.0,6.5
STORE_19,PROD_032,2,0,0,2,2,42000.0,7.43
STORE_19,PROD_033,3,0,0,3,2,69000.0,3.32
STORE_19,PROD_034,2,0,0,2,2,32000.0,10.4
STORE_19,PROD_035,1,0,0,1,2,17200.0,4.33
STORE_19,PROD_036,2,0,0,3,2,29000.0,2.31
STORE_19,PROD_037,2,0,0,3,2,39000.0,3.25
STORE_19,PROD_038,3,0,0,3,2,81000.0,3.39
STORE_19,PROD_039,0,0,0,0,2,0.0,0.0
STORE_19,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_19,PROD_041,0,0,0,0,2,0.0,0.0
STORE_19,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_19,PROD_043,0,0,0,0,2,0.0,0.0
STORE_19,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_19,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_19,PROD_046,0,0,0,0,2,0.0,0.0
STORE_19,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_19,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_19,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_19,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_19,PROD_051,0,0,0,0,2,0.0,0.0
STORE_19,PROD_052,0,0,0,0,2,0.0,0.0
STORE_19,PROD_053,0,0,0,0,2,0.0,0.0
STORE_19,PROD_054,0,0,0,0,2,0.0,0.0
STORE_19,PROD_055,0,0,0,0,2,0.0,0.0
STORE_19,PROD_056,0,0,0,0,2,0.0,0.0
STORE_19,PROD_057,0,0,0,0,2,0.0,0.0
STORE_19,PROD_058,0,0,0,0,2,0.0,0.0
STORE_19,PROD_059,0,0,0,0,2,0.0,0.0
STORE_19,PROD_060,0,0,0,0,2,0.0,0.0
STORE_20,PROD_001,3,0,0,3,2,19500.0,2.89
STORE_20,PROD_002,4,0,0,4,2,34000.0,4.24
STORE_20,PROD_003,2,0,0,2,2,14400.0,5.78
STORE_20,PROD_004,2,0,0,2,2,15600.0,4.73
STORE_20,PROD_005,0,0,0,0,2,0.0,0.0
STORE_20,PROD_006,4,0,0,4,2,24800.0,3.78
STORE_20,PROD_007,3,0,0,4,2,27000.0,2.94
STORE_20,PROD_008,3,0,0,3,2,28500.0,3.55
STORE_20,PROD_009,3,0,0,3,2,33000.0,2.89
STORE_20,PROD_010,3,0,0,3,2,36000.0,3.18
STORE_20,PROD_011,2,0,0,2,2,21000.0,6.12
STORE_20,PROD_012,2,0,0,2,2,22400.0,4.95
STORE_20,PROD_013,3,0,0,4,2,24600.0,2.94
STORE_20,PROD_014,4,0,0,4,2,40800.0,4.62
STORE_20,PROD_015,2,0,0,2,2,19600.0,5.2
STORE_20,PROD_016,3,0,0,3,2,34500.0,3.39
STORE_20,PROD_017,0,0,0,0,2,0.0,0.0
STORE_20,PROD_018,2,0,0,2,2,14800.0,5.2
STORE_20,PROD_019,0,0,0,0,2,0.0,0.0
STORE_20,PROD_020,1,0,0,1,2,15500.0,10.0
STORE_20,PROD_021,1,0,0,1,2,18000.0,7.43
STORE_20,PROD_022,1,0,0,1,2,20500.0,5.78
STORE_20,PROD_023,0,0,0,0,2,0.0,0.0
STORE_20,PROD_024,1,0,0,1,2,24500.0,8.67
STORE_20,PROD_025,1,0,0,1,2,16500.0,8.67
STORE_20,PROD_026,1,0,0,1,2,19000.0,8.67
STORE_20,PROD_027,1,0,0,1,2,26000.0,4.0
STORE_20,PROD_028,1,0,0,1,2,28000.0,4.33
STORE_20,PROD_029,1,0,0,1,2,30000.0,6.5
STORE_20,PROD_030,0,0,0,0,2,0.0,0.0
STORE_20,PROD_031,1,0,0,1,2,17500.0,5.78
STORE_20,PROD_032,1,0,0,1,2,21000.0,10.0
STORE_20,PROD_033,1,0,0,1,2,23000.0,10.0
STORE_20,PROD_034,0,0,0,0,2,0.0,0.0
STORE_20,PROD_035,1,0,0,1,2,17200.0,10.0
STORE_20,PROD_036,1,0,0,1,2,14500.0,8.67
STORE_20,PROD_037,1,0,0,1,2,19500.0,4.73
STORE_20,PROD_038,1,0,0,1,2,27000.0,6.5
STORE_20,PROD_039,0,0,0,0,2,0.0,0.0
STORE_20,PROD_040,0,0,0,0,2,0.0,0.0
STORE_20,PROD_041,0,0,0,0,2,0.0,0.0
STORE_20,PROD_042,0,0,0,0,2,0.0,0.0
STORE_20,PROD_043,0,0,0,0,2,0.0,0.0
STORE_20,PROD_044,0,0,0,0,2,0.0,0.0
STORE_20,PROD_045,0,0,0,0,2,0.0,0.0
STORE_20,PROD_046,0,0,0,0,2,0.0,0.0
STORE_20,PROD_047,0,0,0,0,2,0.0,0.0
STORE_20,PROD_048,0,0,0,0,2,0.0,0.0
STORE_20,PROD_049,0,0,0,0,2,0.0,0.0
STORE_20,PROD_050,0,0,0,0,2,0.0,0.0
STORE_20,PROD_051,0,0,0,0,2,0.0,0.0
STORE_20,PROD_052,0,0,0,0,2,0.0,0.0
STORE_20,PROD_053,0,0,0,0,2,0.0,0.0
STORE_20,PROD_054,0,0,0,0,2,0.0,0.0
STORE_20,PROD_055,0,0,0,0,2,0.0,0.0
STORE_20,PROD_056,0,0,0,0,2,0.0,0.0
STORE_20,PROD_057,0,0,0,0,2,0.0,0.0
STORE_20,PROD_058,0,0,0,0,2,0.0,0.0
STORE_20,PROD_059,0,0,0,0,2,0.0,0.0
STORE_20,PROD_060,0,0,0,0,2,0.0,0.0
STORE_21,PROD_001,9,0,0,7,3,58500.0,5.03
STORE_21,PROD_002,6,0,0,5,2,51000.0,4.46
STORE_21,PROD_003,3,0,0,3,2,21600.0,7.09
STORE_21,PROD_004,3,0,0,3,2,23400.0,4.46
STORE_21,PROD_005,0,0,0,0,2,0.0,0.0
STORE_21,PROD_006,7,0,0,7,3,43400.0,3.64
STORE_21,PROD_007,5,0,0,5,2,45000.0,2.74
STORE_21,PROD_008,5,0,0,6,3,47500.0,3.51
STORE_21,PROD_009,7,0,0,6,3,77000.0,3.79
STORE_21,PROD_010,5,0,0,6,3,60000.0,3.51
STORE_21,PROD_011,2,0,0,3,2,21000.0,3.59
STORE_21,PROD_012,2,0,0,2,2,22400.0,3.47
STORE_21,PROD_013,5,0,0,5,2,41000.0,2.68
STORE_21,PROD_014,6,0,0,6,3,61200.0,4.39
STORE_21,PROD_015,3,0,0,3,2,29400.0,4.59
STORE_21,PROD_016,6,0,0,7,3,69000.0,4.46
STORE_21,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_21,PROD_018,5,0,0,4,2,37000.0,7.22
STORE_21,PROD_019,2,0,0,2,2,28000.0,6.93
STORE_21,PROD_020,4,0,0,3,2,62000.0,4.24
STORE_21,PROD_021,2,0,0,3,2,36000.0,2.17
STORE_21,PROD_022,3,0,0,3,2,61500.0,4.0
STORE_21,PROD_023,2,0,0,2,2,44000.0,6.5
STORE_21,PROD_024,2,0,0,2,2,49000.0,5.47
STORE_21,PROD_025,4,0,0,4,2,66000.0,4.16
STORE_21,PROD_026,3,0,0,3,2,57000.0,3.18
STORE_21,PROD_027,2,0,0,3,2,52000.0,2.74
STORE_21,PROD_028,2,0,0,3,2,56000.0,2.89
STORE_21,PROD_029,3,0,0,3,2,90000.0,3.25
STORE_21,PROD_030,0,0,0,0,2,0.0,0.0
STORE_21,PROD_031,3,0,0,3,2,52500.0,4.59
STORE_21,PROD_032,2,0,0,2,2,42000.0,6.5
STORE_21,PROD_033,4,0,0,4,2,92000.0,4.33
STORE_21,PROD_034,2,0,0,2,2,32000.0,6.93
STORE_21,PROD_035,1,0,0,1,2,17200.0,3.25
STORE_21,PROD_036,3,0,0,3,2,43500.0,3.06
STORE_21,PROD_037,3,0,0,3,2,58500.0,4.22
STORE_21,PROD_038,5,0,0,4,2,135000.0,5.42
STORE_21,PROD_039,0,0,0,0,2,0.0,0.0
STORE_21,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_21,PROD_041,1,0,0,1,2,46000.0,10.0
STORE_21,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_21,PROD_043,0,0,0,0,2,0.0,0.0
STORE_21,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_21,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_21,PROD_046,1,0,0,1,2,40000.0,10.0
STORE_21,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_21,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_21,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_21,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_21,PROD_051,0,0,0,0,2,0.0,0.0
STORE_21,PROD_052,1,0,0,1,2,39000.0,10.0
STORE_21,PROD_053,0,0,0,0,2,0.0,0.0
STORE_21,PROD_054,0,0,0,0,2,0.0,0.0
STORE_21,PROD_055,0,0,0,0,2,0.0,0.0
STORE_21,PROD_056,0,0,0,0,2,0.0,0.0
STORE_21,PROD_057,0,0,0,0,2,0.0,0.0
STORE_21,PROD_058,0,0,0,0,2,0.0,0.0
STORE_21,PROD_059,0,0,0,0,2,0.0,0.0
STORE_21,PROD_060,0,0,0,0,2,0.0,0.0
STORE_22,PROD_001,5,0,0,5,2,32500.0,3.1
STORE_22,PROD_002,4,0,0,4,2,34000.0,3.25
STORE_22,PROD_003,2,0,0,3,2,14400.0,4.73
STORE_22,PROD_004,3,0,0,3,2,23400.0,5.57
STORE_22,PROD_005,0,0,0,0,2,0.0,0.0
STORE_22,PROD_006,6,0,0,6,3,37200.0,3.8
STORE_22,PROD_007,6,0,0,5,2,54000.0,3.67
STORE_22,PROD_008,5,0,0,5,2,47500.0,4.0
STORE_22,PROD_009,7,0,0,6,3,77000.0,4.18
STORE_22,PROD_010,5,0,0,5,2,60000.0,4.13
STORE_22,PROD_011,3,0,0,3,2,31500.0,7.09
STORE_22,PROD_012,2,0,0,3,2,22400.0,4.0
STORE_22,PROD_013,5,0,0,6,3,41000.0,3.06
STORE_22,PROD_014,5,0,0,5,2,51000.0,3.94
STORE_22,PROD_015,2,0,0,3,2,19600.0,3.59
STORE_22,PROD_016,3,0,0,4,2,34500.0,2.36
STORE_22,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_22,PROD_018,5,0,0,4,2,37000.0,10.4
STORE_22,PROD_019,1,0,0,1,2,14000.0,5.78
STORE_22,PROD_020,2,0,0,3,2,31000.0,2.26
STORE_22,PROD_021,3,0,0,3,2,54000.0,3.25
STORE_22,PROD_022,3,0,0,3,2,61500.0,4.73
STORE_22,PROD_023,2,0,0,2,2,44000.0,9.45
STORE_22,PROD_024,2,0,0,2,2,49000.0,7.43
STORE_22,PROD_025,3,0,0,3,2,49500.0,3.32
STORE_22,PROD_026,3,0,0,3,2,57000.0,3.32
STORE_22,PROD_027,2,0,0,2,2,52000.0,3.15
STORE_22,PROD_028,3,0,0,3,2,84000.0,4.73
STORE_22,PROD_029,4,0,0,3,2,120000.0,4.52
STORE_22,PROD_030,0,0,0,0,2,0.0,0.0
STORE_22,PROD_031,3,0,0,3,2,52500.0,4.59
STORE_22,PROD_032,2,0,0,2,2,42000.0,6.93
STORE_22,PROD_033,2,0,0,3,2,46000.0,2.26
STORE_22,PROD_034,2,0,0,2,2,32000.0,8.67
STORE_22,PROD_035,2,0,0,2,2,34400.0,8.0
STORE_22,PROD_036,2,0,0,3,2,29000.0,2.17
STORE_22,PROD_037,2,0,0,3,2,39000.0,3.25
STORE_22,PROD_038,2,0,0,3,2,54000.0,2.21
STORE_22,PROD_039,0,0,0,0,2,0.0,0.0
STORE_22,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_22,PROD_041,1,0,0,1,2,46000.0,10.0
STORE_22,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_22,PROD_043,0,0,0,0,2,0.0,0.0
STORE_22,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_22,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_22,PROD_046,1,0,0,1,2,40000.0,10.0
STORE_22,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_22,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_22,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_22,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_22,PROD_051,0,0,0,0,2,0.0,0.0
STORE_22,PROD_052,1,0,0,1,2,39000.0,10.0
STORE_22,PROD_053,0,0,0,0,2,0.0,0.0
STORE_22,PROD_054,0,0,0,0,2,0.0,0.0
STORE_22,PROD_055,0,0,0,0,2,0.0,0.0
STORE_22,PROD_056,0,0,0,0,2,0.0,0.0
STORE_22,PROD_057,0,0,0,0,2,0.0,0.0
STORE_22,PROD_058,0,0,0,0,2,0.0,0.0
STORE_22,PROD_059,0,0,0,0,2,0.0,0.0
STORE_22,PROD_060,0,0,0,0,2,0.0,0.0
STORE_23,PROD_001,8,0,0,7,3,52000.0,3.71
STORE_23,PROD_002,9,0,0,8,4,76500.0,5.64
STORE_23,PROD_003,3,0,0,4,2,21600.0,5.78
STORE_23,PROD_004,4,0,0,4,2,31200.0,5.2
STORE_23,PROD_005,0,0,0,0,2,0.0,0.0
STORE_23,PROD_006,7,0,0,7,3,43400.0,3.11
STORE_23,PROD_007,9,0,0,7,3,81000.0,4.22
STORE_23,PROD_008,6,0,0,6,3,57000.0,3.67
STORE_23,PROD_009,7,0,0,6,3,77000.0,3.28
STORE_23,PROD_010,5,0,0,6,3,60000.0,3.13
STORE_23,PROD_011,3,0,0,4,2,31500.0,4.59
STORE_23,PROD_012,3,0,0,3,2,33600.0,4.46
STORE_23,PROD_013,6,0,0,6,3,49200.0,3.03
STORE_23,PROD_014,6,0,0,6,3,61200.0,3.76
STORE_23,PROD_015,3,0,0,3,2,29400.0,4.33
STORE_23,PROD_016,9,0,0,7,3,103500.0,5.51
STORE_23,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_23,PROD_018,5,0,0,6,3,37000.0,4.73
STORE_23,PROD_019,2,0,0,2,2,28000.0,7.43
STORE_23,PROD_020,3,0,0,3,2,46500.0,3.32
STORE_23,PROD_021,3,0,0,3,2,54000.0,3.18
STORE_23,PROD_022,2,0,0,3,2,41000.0,2.97
STORE_23,PROD_023,2,0,0,2,2,44000.0,7.43
STORE_23,PROD_024,2,0,0,2,2,49000.0,5.78
STORE_23,PROD_025,4,0,0,3,2,66000.0,4.33
STORE_23,PROD_026,3,0,0,3,2,57000.0,3.25
STORE_23,PROD_027,4,0,0,3,2,104000.0,5.94
STORE_23,PROD_028,3,0,0,3,2,84000.0,4.46
STORE_23,PROD_029,4,0,0,4,2,120000.0,4.33
STORE_23,PROD_030,0,0,0,0,2,0.0,0.0
STORE_23,PROD_031,3,0,0,3,2,52500.0,4.59
STORE_23,PROD_032,2,0,0,2,2,42000.0,6.5
STORE_23,PROD_033,3,0,0,4,2,69000.0,3.25
STORE_23,PROD_034,2,0,0,2,2,32000.0,7.43
STORE_23,PROD_035,2,0,0,2,2,34400.0,7.43
