week_number,store_id,product_id,demand_units,units_sold,lost_sales_estimated,stockout_flag,revenue,retail_price,cost_price
25,STORE_16,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_16,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_16,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_16,PROD_006,2,2,0,False,15000.0,7500.0,6200.0
25,STORE_16,PROD_007,1,1,0,False,10900.0,10900.0,9000.0
25,STORE_16,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_16,PROD_009,2,2,0,False,26800.0,13400.0,11000.0
25,STORE_16,PROD_010,2,2,0,False,29200.0,14600.0,12000.0
25,STORE_16,PROD_011,0,0,0,False,0.0,12800.0,10500.0
25,STORE_16,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_16,PROD_013,2,2,0,False,19800.0,9900.0,8200.0
25,STORE_16,PROD_014,2,2,0,False,24800.0,12400.0,10200.0
25,STORE_16,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_16,PROD_016,2,2,0,False,28000.0,14000.0,11500.0
25,STORE_16,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_16,PROD_018,0,0,0,False,0.0,8900.0,7400.0
25,STORE_16,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_16,PROD_020,1,1,0,False,19100.0,19100.0,15500.0
25,STORE_16,PROD_021,1,1,0,False,22200.0,22200.0,18000.0
25,STORE_16,PROD_022,1,1,0,False,25300.0,25300.0,20500.0
25,STORE_16,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_16,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_16,PROD_025,1,1,0,False,20300.0,20300.0,16500.0
25,STORE_16,PROD_026,1,1,0,False,23400.0,23400.0,19000.0
25,STORE_16,PROD_027,1,1,0,False,32100.0,32100.0,26000.0
25,STORE_16,PROD_028,1,1,0,False,34600.0,34600.0,28000.0
25,STORE_16,PROD_029,1,1,0,False,37100.0,37100.0,30000.0
25,STORE_16,PROD_030,0,0,0,False,0.0,30900.0,25000.0
25,STORE_16,PROD_031,1,1,0,False,21600.0,21600.0,17500.0
25,STORE_16,PROD_032,0,0,0,False,0.0,25900.0,21000.0
25,STORE_16,PROD_033,1,1,0,False,28400.0,28400.0,23000.0
25,STORE_16,PROD_034,0,0,0,False,0.0,19700.0,16000.0
25,STORE_16,PROD_035,0,0,0,False,0.0,21200.0,17200.0
25,STORE_16,PROD_036,1,1,0,False,17900.0,17900.0,14500.0
25,STORE_16,PROD_037,1,1,0,False,24000.0,24000.0,19500.0
25,STORE_16,PROD_038,1,1,0,False,33300.0,33300.0,27000.0
25,STORE_16,PROD_039,0,0,0,False,0.0,47500.0,38000.0
25,STORE_16,PROD_040,0,0,0,False,0.0,52600.0,42000.0
25,STORE_16,PROD_041,0,0,0,False,0.0,57600.0,46000.0
25,STORE_16,PROD_042,0,0,0,False,0.0,62700.0,50000.0
25,STORE_16,PROD_043,0,0,0,False,0.0,67800.0,54000.0
25,STORE_16,PROD_044,0,0,0,False,0.0,72900.0,58000.0
25,STORE_16,PROD_045,0,0,0,False,0.0,43700.0,35000.0
25,STORE_16,PROD_046,0,0,0,False,0.0,50100.0,40000.0
25,STORE_16,PROD_047,0,0,0,False,0.0,55100.0,44000.0
25,STORE_16,PROD_048,0,0,0,False,0.0,60200.0,48000.0
25,STORE_16,PROD_049,0,0,0,False,0.0,65300.0,52000.0
25,STORE_16,PROD_050,0,0,0,False,0.0,53900.0,43000.0
25,STORE_16,PROD_051,0,0,0,False,0.0,46300.0,37000.0
25,STORE_16,PROD_052,0,0,0,False,0.0,48900.0,39000.0
25,STORE_16,PROD_053,0,0,0,False,0.0,92200.0,72000.0
25,STORE_16,PROD_054,0,0,0,False,0.0,105000.0,82000.0
25,STORE_16,PROD_055,0,0,0,False,0.0,115200.0,90000.0
25,STORE_16,PROD_056,0,0,0,False,0.0,130600.0,102000.0
25,STORE_16,PROD_057,0,0,0,False,0.0,138300.0,108000.0
25,STORE_16,PROD_058,0,0,0,False,0.0,149500.0,118000.0
25,STORE_16,PROD_059,0,0,0,False,0.0,99800.0,78000.0
25,STORE_16,PROD_060,0,0,0,False,0.0,108800.0,85000.0
25,STORE_17,PROD_001,1,1,0,False,7800.0,7800.0,6500.0
25,STORE_17,PROD_002,1,1,0,False,10200.0,10200.0,8500.0
25,STORE_17,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_17,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_17,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_17,PROD_006,1,1,0,False,7500.0,7500.0,6200.0
25,STORE_17,PROD_007,1,1,0,False,10900.0,10900.0,9000.0
25,STORE_17,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_17,PROD_009,1,1,0,False,13400.0,13400.0,11000.0
25,STORE_17,PROD_010,1,1,0,False,14600.0,14600.0,12000.0
25,STORE_17,PROD_011,0,0,0,False,0.0,12800.0,10500.0
25,STORE_17,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_17,PROD_013,1,1,0,False,9900.0,9900.0,8200.0
25,STORE_17,PROD_014,1,1,0,False,12400.0,12400.0,10200.0
25,STORE_17,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_17,PROD_016,1,1,0,False,14000.0,14000.0,11500.0
25,STORE_17,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_17,PROD_018,0,0,0,False,0.0,8900.0,7400.0
25,STORE_17,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_17,PROD_020,0,0,0,False,0.0,19100.0,15500.0
25,STORE_17,PROD_021,0,0,0,False,0.0,22200.0,18000.0
25,STORE_17,PROD_022,1,1,0,False,25300.0,25300.0,20500.0
25,STORE_17,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_17,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_17,PROD_025,0,0,0,False,0.0,20300.0,16500.0
25,STORE_17,PROD_026,0,0,0,False,0.0,23400.0,19000.0
25,STORE_17,PROD_027,1,1,0,False,32100.0,32100.0,26000.0
25,STORE_17,PROD_028,1,1,0,False,34600.0,34600.0,28000.0
25,STORE_17,PROD_029,0,0,0,False,0.0,37100.0,30000.0
25,STORE_17,PROD_030,0,0,0,False,0.0,30900.0,25000.0
25,STORE_17,PROD_031,0,0,0,False,0.0,21600.0,17500.0
25,STORE_17,PROD_032,0,0,0,False,0.0,25900.0,21000.0
25,STORE_17,PROD_033,0,0,0,False,0.0,28400.0,23000.0
25,STORE_17,PROD_034,0,0,0,False,0.0,19700.0,16000.0
25,STORE_17,PROD_035,0,0,0,False,0.0,21200.0,17200.0
25,STORE_17,PROD_036,0,0,0,False,0.0,17900.0,14500.0
25,STORE_17,PROD_037,1,1,0,False,24000.0,24000.0,19500.0
25,STORE_17,PROD_038,0,0,0,False,0.0,33300.0,27000.0
25,STORE_17,PROD_039,0,0,0,False,0.0,47500.0,38000.0
25,STORE_17,PROD_040,0,0,0,False,0.0,52600.0,42000.0
25,STORE_17,PROD_041,0,0,0,False,0.0,57600.0,46000.0
25,STORE_17,PROD_042,0,0,0,False,0.0,62700.0,50000.0
25,STORE_17,PROD_043,0,0,0,False,0.0,67800.0,54000.0
25,STORE_17,PROD_044,0,0,0,False,0.0,72900.0,58000.0
25,STORE_17,PROD_045,0,0,0,False,0.0,43700.0,35000.0
25,STORE_17,PROD_046,0,0,0,False,0.0,50100.0,40000.0
25,STORE_17,PROD_047,0,0,0,False,0.0,55100.0,44000.0
25,STORE_17,PROD_048,0,0,0,False,0.0,60200.0,48000.0
25,STORE_17,PROD_049,0,0,0,False,0.0,65300.0,52000.0
25,STORE_17,PROD_050,0,0,0,False,0.0,53900.0,43000.0
25,STORE_17,PROD_051,0,0,0,False,0.0,46300.0,37000.0
25,STORE_17,PROD_052,0,0,0,False,0.0,48900.0,39000.0
25,STORE_17,PROD_053,0,0,0,False,0.0,92200.0,72000.0
25,STORE_17,PROD_054,0,0,0,False,0.0,105000.0,82000.0
25,STORE_17,PROD_055,0,0,0,False,0.0,115200.0,90000.0
25,STORE_17,PROD_056,0,0,0,False,0.0,130600.0,102000.0
25,STORE_17,PROD_057,0,0,0,False,0.0,138300.0,108000.0
25,STORE_17,PROD_058,0,0,0,False,0.0,149500.0,118000.0
25,STORE_17,PROD_059,0,0,0,False,0.0,99800.0,78000.0
25,STORE_17,PROD_060,0,0,0,False,0.0,108800.0,85000.0
25,STORE_18,PROD_001,2,2,0,False,15600.0,7800.0,6500.0
25,STORE_18,PROD_002,1,1,0,False,10200.0,10200.0,8500.0
25,STORE_18,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_18,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_18,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_18,PROD_006,2,2,0,False,15000.0,7500.0,6200.0
25,STORE_18,PROD_007,2,2,0,False,21800.0,10900.0,9000.0
25,STORE_18,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_18,PROD_009,2,2,0,False,26800.0,13400.0,11000.0
25,STORE_18,PROD_010,2,2,0,False,29200.0,14600.0,12000.0
25,STORE_18,PROD_011,0,0,0,False,0.0,12800.0,10500.0
25,STORE_18,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_18,PROD_013,1,1,0,False,9900.0,9900.0,8200.0
25,STORE_18,PROD_014,2,2,0,False,24800.0,12400.0,10200.0
25,STORE_18,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_18,PROD_016,2,2,0,False,28000.0,14000.0,11500.0
25,STORE_18,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_18,PROD_018,0,0,0,False,0.0,8900.0,7400.0
25,STORE_18,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_18,PROD_020,1,1,0,False,19100.0,19100.0,15500.0
25,STORE_18,PROD_021,1,1,0,False,22200.0,22200.0,18000.0
25,STORE_18,PROD_022,1,1,0,False,25300.0,25300.0,20500.0
25,STORE_18,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_18,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_18,PROD_025,1,1,0,False,20300.0,20300.0,16500.0
25,STORE_18,PROD_026,1,1,0,False,23400.0,23400.0,19000.0
25,STORE_18,PROD_027,1,1,0,False,32100.0,32100.0,26000.0
25,STORE_18,PROD_028,1,1,0,False,34600.0,34600.0,28000.0
25,STORE_18,PROD_029,1,1,0,False,37100.0,37100.0,30000.0
25,STORE_18,PROD_030,0,0,0,False,0.0,30900.0,25000.0
25,STORE_18,PROD_031,1,1,0,False,21600.0,21600.0,17500.0
25,STORE_18,PROD_032,0,0,0,False,0.0,25900.0,21000.0
25,STORE_18,PROD_033,1,1,0,False,28400.0,28400.0,23000.0
25,STORE_18,PROD_034,0,0,0,False,0.0,19700.0,16000.0
25,STORE_18,PROD_035,0,0,0,False,0.0,21200.0,17200.0
25,STORE_18,PROD_036,1,1,0,False,17900.0,17900.0,14500.0
25,STORE_18,PROD_037,1,1,0,False,24000.0,24000.0,19500.0
25,STORE_18,PROD_038,1,1,0,False,33300.0,33300.0,27000.0
25,STORE_18,PROD_039,0,0,0,False,0.0,47500.0,38000.0
25,STORE_18,PROD_040,0,0,0,False,0.0,52600.0,42000.0
25,STORE_18,PROD_041,0,0,0,False,0.0,57600.0,46000.0
25,STORE_18,PROD_042,0,0,0,False,0.0,62700.0,50000.0
25,STORE_18,PROD_043,0,0,0,False,0.0,67800.0,54000.0
25,STORE_18,PROD_044,0,0,0,False,0.0,72900.0,58000.0
25,STORE_18,PROD_045,0,0,0,False,0.0,43700.0,35000.0
25,STORE_18,PROD_046,0,0,0,False,0.0,50100.0,40000.0
25,STORE_18,PROD_047,0,0,0,False,0.0,55100.0,44000.0
25,STORE_18,PROD_048,0,0,0,False,0.0,60200.0,48000.0
25,STORE_18,PROD_049,0,0,0,False,0.0,65300.0,52000.0
25,STORE_18,PROD_050,0,0,0,False,0.0,53900.0,43000.0
25,STORE_18,PROD_051,0,0,0,False,0.0,46300.0,37000.0
25,STORE_18,PROD_052,0,0,0,False,0.0,48900.0,39000.0
25,STORE_18,PROD_053,0,0,0,False,0.0,92200.0,72000.0
25,STORE_18,PROD_054,0,0,0,False,0.0,105000.0,82000.0
25,STORE_18,PROD_055,0,0,0,False,0.0,115200.0,90000.0
25,STORE_18,PROD_056,0,0,0,False,0.0,130600.0,102000.0
25,STORE_18,PROD_057,0,0,0,False,0.0,138300.0,108000.0
25,STORE_18,PROD_058,0,0,0,False,0.0,149500.0,118000.0
25,STORE_18,PROD_059,0,0,0,False,0.0,99800.0,78000.0
25,STORE_18,PROD_060,0,0,0,False,0.0,108800.0,85000.0
25,STORE_19,PROD_001,1,1,0,False,7800.0,7800.0,6500.0
25,STORE_19,PROD_002,2,2,0,False,20400.0,10200.0,8500.0
25,STORE_19,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_19,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_19,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_19,PROD_006,1,1,0,False,7500.0,7500.0,6200.0
25,STORE_19,PROD_007,1,1,0,False,10900.0,10900.0,9000.0
25,STORE_19,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_19,PROD_009,1,1,0,False,13400.0,13400.0,11000.0
25,STORE_19,PROD_010,2,2,0,False,29200.0,14600.0,12000.0
25,STORE_19,PROD_011,0,0,0,False,0.0,12800.0,10500.0
25,STORE_19,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_19,PROD_013,2,2,0,False,19800.0,9900.0,8200.0
25,STORE_19,PROD_014,2,2,0,False,24800.0,12400.0,10200.0
25,STORE_19,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_19,PROD_016,2,2,0,False,28000.0,14000.0,11500.0
25,STORE_19,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_19,PROD_018,0,0,0,False,0.0,8900.0,7400.0
25,STORE_19,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_19,PROD_020,1,1,0,False,19100.0,19100.0,15500.0
25,STORE_19,PROD_021,1,1,0,False,22200.0,22200.0,18000.0
25,STORE_19,PROD_022,1,1,0,False,25300.0,25300.0,20500.0
25,STORE_19,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_19,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_19,PROD_025,1,1,0,False,20300.0,20300.0,16500.0
25,STORE_19,PROD_026,1,1,0,False,23400.0,23400.0,19000.0
25,STORE_19,PROD_027,1,1,0,False,32100.0,32100.0,26000.0
25,STORE_19,PROD_028,1,1,0,False,34600.0,34600.0,28000.0
25,STORE_19,PROD_029,1,1,0,False,37100.0,37100.0,30000.0
25,STORE_19,PROD_030,0,0,0,False,0.0,30900.0,25000.0
25,STORE_19,PROD_031,1,1,0,False,21600.0,21600.0,17500.0
25,STORE_19,PROD_032,0,0,0,False,0.0,25900.0,21000.0
25,STORE_19,PROD_033,1,1,0,False,28400.0,28400.0,23000.0
25,STORE_19,PROD_034,0,0,0,False,0.0,19700.0,16000.0
25,STORE_19,PROD_035,0,0,0,False,0.0,21200.0,17200.0
25,STORE_19,PROD_036,1,1,0,False,17900.0,17900.0,14500.0
25,STORE_19,PROD_037,1,1,0,False,24000.0,24000.0,19500.0
25,STORE_19,PROD_038,1,1,0,False,33300.0,33300.0,27000.0
25,STORE_19,PROD_039,0,0,0,False,0.0,47500.0,38000.0
25,STORE_19,PROD_040,0,0,0,False,0.0,52600.0,42000.0
25,STORE_19,PROD_041,0,0,0,False,0.0,57600.0,46000.0
25,STORE_19,PROD_042,0,0,0,False,0.0,62700.0,50000.0
25,STORE_19,PROD_043,0,0,0,False,0.0,67800.0,54000.0
25,STORE_19,PROD_044,0,0,0,False,0.0,72900.0,58000.0
25,STORE_19,PROD_045,0,0,0,False,0.0,43700.0,35000.0
25,STORE_19,PROD_046,0,0,0,False,0.0,50100.0,40000.0
25,STORE_19,PROD_047,0,0,0,False,0.0,55100.0,44000.0
25,STORE_19,PROD_048,0,0,0,False,0.0,60200.0,48000.0
25,STORE_19,PROD_049,0,0,0,False,0.0,65300.0,52000.0
25,STORE_19,PROD_050,0,0,0,False,0.0,53900.0,43000.0
25,STORE_19,PROD_051,0,0,0,False,0.0,46300.0,37000.0
25,STORE_19,PROD_052,0,0,0,False,0.0,48900.0,39000.0
25,STORE_19,PROD_053,0,0,0,False,0.0,92200.0,72000.0
25,STORE_19,PROD_054,0,0,0,False,0.0,105000.0,82000.0
25,STORE_19,PROD_055,0,0,0,False,0.0,115200.0,90000.0
25,STORE_19,PROD_056,0,0,0,False,0.0,130600.0,102000.0
25,STORE_19,PROD_057,0,0,0,False,0.0,138300.0,108000.0
25,STORE_19,PROD_058,0,0,0,False,0.0,149500.0,118000.0
25,STORE_19,PROD_059,0,0,0,False,0.0,99800.0,78000.0
25,STORE_19,PROD_060,0,0,0,False,0.0,108800.0,85000.0
25,STORE_20,PROD_001,1,1,0,False,7800.0,7800.0,6500.0
25,STORE_20,PROD_002,2,2,0,False,20400.0,10200.0,8500.0
25,STORE_20,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_20,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_20,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_20,PROD_006,1,1,0,False,7500.0,7500.0,6200.0
25,STORE_20,PROD_007,1,1,0,False,10900.0,10900.0,9000.0
25,STORE_20,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_20,PROD_009,1,1,0,False,13400.0,13400.0,11000.0
25,STORE_20,PROD_010,2,2,0,False,29200.0,14600.0,12000.0
25,STORE_20,PROD_011,0,0,0,False,0.0,12800.0,10500.0
25,STORE_20,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_20,PROD_013,1,1,0,False,9900.0,9900.0,8200.0
25,STORE_20,PROD_014,1,1,0,False,12400.0,12400.0,10200.0
25,STORE_20,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_20,PROD_016,1,1,0,False,14000.0,14000.0,11500.0
25,STORE_20,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_20,PROD_018,0,0,0,False,0.0,8900.0,7400.0
25,STORE_20,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_20,PROD_020,0,0,0,False,0.0,19100.0,15500.0
25,STORE_20,PROD_021,0,0,0,False,0.0,22200.0,18000.0
25,STORE_20,PROD_022,0,0,0,False,0.0,25300.0,20500.0
25,STORE_20,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_20,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_20,PROD_025,0,0,0,False,0.0,20300.0,16500.0
25,STORE_20,PROD_026,0,0,0,False,0.0,23400.0,19000.0
25,STORE_20,PROD_027,0,0,0,False,0.0,32100.0,26000.0
25,STORE_20,PROD_028,0,0,0,False,0.0,34600.0,28000.0
25,STORE_20,PROD_029,0,0,0,False,0.0,37100.0,30000.0
25,STORE_20,PROD_030,0,0,0,False,0.0,30900.0,25000.0
25,STORE_20,PROD_031,0,0,0,False,0.0,21600.0,17500.0
25,STORE_20,PROD_032,0,0,0,False,0.0,25900.0,21000.0
25,STORE_20,PROD_033,0,0,0,False,0.0,28400.0,23000.0
25,STORE_20,PROD_034,0,0,0,False,0.0,19700.0,16000.0
25,STORE_20,PROD_035,0,0,0,False,0.0,21200.0,17200.0
25,STORE_20,PROD_036,0,0,0,False,0.0,17900.0,14500.0
25,STORE_20,PROD_037,1,1,0,False,24000.0,24000.0,19500.0
25,STORE_20,PROD_038,0,0,0,False,0.0,33300.0,27000.0
25,STORE_20,PROD_039,0,0,0,False,0.0,47500.0,38000.0
25,STORE_20,PROD_040,0,0,0,False,0.0,52600.0,42000.0
25,STORE_20,PROD_041,0,0,0,False,0.0,57600.0,46000.0
25,STORE_20,PROD_042,0,0,0,False,0.0,62700.0,50000.0
25,STORE_20,PROD_043,0,0,0,False,0.0,67800.0,54000.0
25,STORE_20,PROD_044,0,0,0,False,0.0,72900.0,58000.0
25,STORE_20,PROD_045,0,0,0,False,0.0,43700.0,35000.0
25,STORE_20,PROD_046,0,0,0,False,0.0,50100.0,40000.0
25,STORE_20,PROD_047,0,0,0,False,0.0,55100.0,44000.0
25,STORE_20,PROD_048,0,0,0,False,0.0,60200.0,48000.0
25,STORE_20,PROD_049,0,0,0,False,0.0,65300.0,52000.0
25,STORE_20,PROD_050,0,0,0,False,0.0,53900.0,43000.0
25,STORE_20,PROD_051,0,0,0,False,0.0,46300.0,37000.0
25,STORE_20,PROD_052,0,0,0,False,0.0,48900.0,39000.0
25,STORE_20,PROD_053,0,0,0,False,0.0,92200.0,72000.0
25,STORE_20,PROD_054,0,0,0,False,0.0,105000.0,82000.0
25,STORE_20,PROD_055,0,0,0,False,0.0,115200.0,90000.0
25,STORE_20,PROD_056,0,0,0,False,0.0,130600.0,102000.0
25,STORE_20,PROD_057,0,0,0,False,0.0,138300.0,108000.0
25,STORE_20,PROD_058,0,0,0,False,0.0,149500.0,118000.0
25,STORE_20,PROD_059,0,0,0,False,0.0,99800.0,78000.0
25,STORE_20,PROD_060,0,0,0,False,0.0,108800.0,85000.0
25,STORE_21,PROD_001,2,2,0,False,15600.0,7800.0,6500.0
25,STORE_21,PROD_002,2,2,0,False,20400.0,10200.0,8500.0
25,STORE_21,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_21,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_21,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_21,PROD_006,2,2,0,False,15000.0,7500.0,6200.0
25,STORE_21,PROD_007,2,2,0,False,21800.0,10900.0,9000.0
25,STORE_21,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_21,PROD_009,2,2,0,False,26800.0,13400.0,11000.0
25,STORE_21,PROD_010,2,2,0,False,29200.0,14600.0,12000.0
25,STORE_21,PROD_011,1,1,0,False,12800.0,12800.0,10500.0
25,STORE_21,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_21,PROD_013,2,2,0,False,19800.0,9900.0,8200.0
25,STORE_21,PROD_014,3,3,0,False,37200.0,12400.0,10200.0
25,STORE_21,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_21,PROD_016,2,2,0,False,28000.0,14000.0,11500.0
25,STORE_21,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_21,PROD_018,1,1,0,False,8900.0,8900.0,7400.0
25,STORE_21,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_21,PROD_020,1,1,0,False,19100.0,19100.0,15500.0
25,STORE_21,PROD_021,1,1,0,False,22200.0,22200.0,18000.0
25,STORE_21,PROD_022,1,1,0,False,25300.0,25300.0,20500.0
25,STORE_21,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_21,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_21,PROD_025,1,1,0,False,20300.0,20300.0,16500.0
25,STORE_21,PROD_026,1,1,0,False,23400.0,23400.0,19000.0
25,STORE_21,PROD_027,1,1,0,False,32100.0,32100.0,26000.0
25,STORE_21,PROD_028,1,1,0,False,34600.0,34600.0,28000.0
25,STORE_21,PROD_029,1,1,0,False,37100.0,37100.0,30000.0
25,STORE_21,PROD_030,0,0,0,False,0.0,30900.0,25000.0
25,STORE_21,PROD_031,1,1,0,False,21600.0,21600.0,17500.0
25,STORE_21,PROD_032,0,0,0,False,0.0,25900.0,21000.0
25,STORE_21,PROD_033,1,1,0,False,28400.0,28400.0,23000.0
25,STORE_21,PROD_034,0,0,0,False,0.0,19700.0,16000.0
25,STORE_21,PROD_035,0,0,0,False,0.0,21200.0,17200.0
25,STORE_21,PROD_036,1,1,0,False,17900.0,17900.0,14500.0
25,STORE_21,PROD_037,1,1,0,False,24000.0,24000.0,19500.0
25,STORE_21,PROD_038,1,1,0,False,33300.0,33300.0,27000.0
25,STORE_21,PROD_039,0,0,0,False,0.0,47500.0,38000.0
25,STORE_21,PROD_040,0,0,0,False,0.0,52600.0,42000.0
25,STORE_21,PROD_041,0,0,0,False,0.0,57600.0,46000.0
25,STORE_21,PROD_042,0,0,0,False,0.0,62700.0,50000.0
25,STORE_21,PROD_043,0,0,0,False,0.0,67800.0,54000.0
25,STORE_21,PROD_044,0,0,0,False,0.0,72900.0,58000.0
25,STORE_21,PROD_045,0,0,0,False,0.0,43700.0,35000.0
25,STORE_21,PROD_046,0,0,0,False,0.0,50100.0,40000.0
25,STORE_21,PROD_047,0,0,0,False,0.0,55100.0,44000.0
25,STORE_21,PROD_048,0,0,0,False,0.0,60200.0,48000.0
25,STORE_21,PROD_049,0,0,0,False,0.0,65300.0,52000.0
25,STORE_21,PROD_050,0,0,0,False,0.0,53900.0,43000.0
25,STORE_21,PROD_051,0,0,0,False,0.0,46300.0,37000.0
25,STORE_21,PROD_052,0,0,0,False,0.0,48900.0,39000.0
25,STORE_21,PROD_053,0,0,0,False,0.0,92200.0,72000.0
25,STORE_21,PROD_054,0,0,0,False,0.0,105000.0,82000.0
25,STORE_21,PROD_055,0,0,0,False,0.0,115200.0,90000.0
25,STORE_21,PROD_056,0,0,0,False,0.0,130600.0,102000.0
25,STORE_21,PROD_057,0,0,0,False,0.0,138300.0,108000.0
25,STORE_21,PROD_058,0,0,0,False,0.0,149500.0,118000.0
25,STORE_21,PROD_059,0,0,0,False,0.0,99800.0,78000.0
25,STORE_21,PROD_060,0,0,0,False,0.0,108800.0,85000.0
25,STORE_22,PROD_001,2,2,0,False,15600.0,7800.0,6500.0
25,STORE_22,PROD_002,2,2,0,False,20400.0,10200.0,8500.0
25,STORE_22,PROD_003,0,0,0,False,0.0,8700.0,7200.0
25,STORE_22,PROD_004,0,0,0,False,0.0,9400.0,7800.0
25,STORE_22,PROD_005,0,0,0,False,0.0,6900.0,5800.0
25,STORE_22,PROD_006,2,2,0,False,15000.0,7500.0,6200.0
25,STORE_22,PROD_007,2,2,0,False,21800.0,10900.0,9000.0
25,STORE_22,PROD_008,2,2,0,False,23000.0,11500.0,9500.0
25,STORE_22,PROD_009,2,2,0,False,26800.0,13400.0,11000.0
25,STORE_22,PROD_010,2,2,0,False,29200.0,14600.0,12000.0
25,STORE_22,PROD_011,0,0,0,False,0.0,12800.0,10500.0
25,STORE_22,PROD_012,0,0,0,False,0.0,13700.0,11200.0
25,STORE_22,PROD_013,2,2,0,False,19800.0,9900.0,8200.0
25,STORE_22,PROD_014,2,2,0,False,24800.0,12400.0,10200.0
25,STORE_22,PROD_015,0,0,0,False,0.0,11900.0,9800.0
25,STORE_22,PROD_016,2,2,0,False,28000.0,14000.0,11500.0
25,STORE_22,PROD_017,0,0,0,False,0.0,8100.0,6800.0
25,STORE_22,PROD_018,1,1,0,False,8900.0,8900.0,7400.0
25,STORE_22,PROD_019,0,0,0,False,0.0,17200.0,14000.0
25,STORE_22,PROD_020,1,1,0,False,19100.0,19100.0,15500.0
25,STORE_22,PROD_021,1,1,0,False,22200.0,22200.0,18000.0
25,STORE_22,PROD_022,1,1,0,False,25300.0,25300.0,20500.0
25,STORE_22,PROD_023,0,0,0,False,0.0,27100.0,22000.0
25,STORE_22,PROD_024,0,0,0,False,0.0,30200.0,24500.0
25,STORE_22,PROD_025,1,1,0,False,20300.0,20300.0,16500.0
